DATETIME,M019Value,max_temp,min_temp,humidity,wind_speed,hour,weekday,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,is_holiday,is_extreme_heat,is_extreme_humidity
2023-01-01 02:30:00,-0.6396576546759246,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,2.5,6,1,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 02:45:00,-0.665087709599993,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,2.75,6,1,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 03:00:00,-0.6394595662081568,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,3.0,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 03:15:00,-0.68018286981427,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,3.25,6,1,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 03:30:00,-0.6957049183544332,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,3.5,6,1,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 03:45:00,-0.6887203804037392,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,3.75,6,1,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 04:00:00,-0.70236033257186,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,4.0,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 04:15:00,-0.6949824328964137,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,4.25,6,1,0.8968727415326884,0.44228869021900125,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 04:30:00,-0.704833623208169,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,4.5,6,1,0.9238795325112867,0.38268343236508984,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 04:45:00,-0.705999376400262,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,4.75,6,1,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 05:00:00,-0.6994407030624424,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,5.0,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 05:15:00,-0.6790921036002853,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,5.25,6,1,0.9807852804032304,0.19509032201612833,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 05:30:00,-0.6614629977537549,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,5.5,6,1,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 05:45:00,-0.6337106498626055,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,5.75,6,1,0.9978589232386035,0.06540312923014327,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 06:00:00,-0.6413260509567699,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,6.0,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 06:15:00,-0.5903533326773434,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,6.25,6,1,0.9978589232386035,-0.06540312923014314,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 06:30:00,-0.5062870438681331,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,6.5,6,1,0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 06:45:00,-0.4217984734415889,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,6.75,6,1,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 07:00:00,-0.3459840792915781,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,7.0,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0
2023-01-01 07:15:00,-0.2212454165985871,0.40504998690538296,-0.003382839295415211,-0.4995099401137137,-0.41414013964226076,7.25,6,1,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,1,0,0
